count i5 0-master 0 simple 1 1 11454.851098 0.087
count i5 0-master 0 simple 2 1 21771.338341 0.092
count i5 0-master 0 simple 4 1 41754.208544 0.096
count i5 0-master 0 simple 8 1 41160.961445 0.194
count i5 0-master 0 simple 16 1 41195.548275 0.388
count i5 0-master 0 simple 32 1 40806.689918 0.784
count i5 0-master 0 simple 64 1 38486.242889 1.663
count i5 0-master 0 prepared 1 1 14912.404633 0.067
count i5 0-master 0 prepared 2 1 28206.205253 0.071
count i5 0-master 0 prepared 4 1 53816.855782 0.074
count i5 0-master 0 prepared 8 1 52313.983526 0.153
count i5 0-master 0 prepared 16 1 51777.573673 0.309
count i5 0-master 0 prepared 32 1 51502.516425 0.621
count i5 0-master 0 prepared 64 1 49456.979119 1.294
count i5 0-master 1 simple 1 1 9754.868817 0.103
count i5 0-master 1 simple 2 1 18262.147962 0.110
count i5 0-master 1 simple 4 1 35681.248201 0.112
count i5 0-master 1 simple 8 1 35107.532492 0.228
count i5 0-master 1 simple 16 1 35125.662262 0.456
count i5 0-master 1 simple 32 1 34604.501919 0.925
count i5 0-master 1 simple 64 1 31851.409269 2.009
count i5 0-master 1 prepared 1 1 12826.507449 0.078
count i5 0-master 1 prepared 2 1 23772.744857 0.084
count i5 0-master 1 prepared 4 1 46569.410724 0.086
count i5 0-master 1 prepared 8 1 45546.360144 0.176
count i5 0-master 1 prepared 16 1 45292.095225 0.353
count i5 0-master 1 prepared 32 1 44876.999445 0.713
count i5 0-master 1 prepared 64 1 43539.348339 1.470
count i5 0-master 10 simple 1 1 7437.334582 0.134
count i5 0-master 10 simple 2 1 14069.846241 0.142
count i5 0-master 10 simple 4 1 26788.069948 0.149
count i5 0-master 10 simple 8 1 26635.522339 0.300
count i5 0-master 10 simple 16 1 26607.464862 0.601
count i5 0-master 10 simple 32 1 25387.176846 1.260
count i5 0-master 10 simple 64 1 22905.277062 2.794
count i5 0-master 10 prepared 1 1 9676.888765 0.103
count i5 0-master 10 prepared 2 1 18357.368554 0.109
count i5 0-master 10 prepared 4 1 35948.896836 0.111
count i5 0-master 10 prepared 8 1 34801.234632 0.230
count i5 0-master 10 prepared 16 1 34757.450023 0.460
count i5 0-master 10 prepared 32 1 33940.011164 0.943
count i5 0-master 10 prepared 64 1 30738.752241 2.082
count i5 0-master 100 simple 1 1 2051.064800 0.488
count i5 0-master 100 simple 2 1 4068.020042 0.492
count i5 0-master 100 simple 4 1 7449.847793 0.537
count i5 0-master 100 simple 8 1 6510.940614 1.229
count i5 0-master 100 simple 16 1 6077.018605 2.633
count i5 0-master 100 simple 32 1 6057.610690 5.283
count i5 0-master 100 simple 64 1 6100.650225 10.491
count i5 0-master 100 prepared 1 1 2280.003224 0.439
count i5 0-master 100 prepared 2 1 4506.884906 0.444
count i5 0-master 100 prepared 4 1 8349.877294 0.479
count i5 0-master 100 prepared 8 1 7513.642846 1.065
count i5 0-master 100 prepared 16 1 6939.532107 2.306
count i5 0-master 100 prepared 32 1 6921.779741 4.623
count i5 0-master 100 prepared 64 1 6919.430104 9.249
count i5 0-master 1000 simple 1 1 97.607483 10.245
count i5 0-master 1000 simple 2 1 175.736063 11.381
count i5 0-master 1000 simple 4 1 296.072640 13.510
count i5 0-master 1000 simple 8 1 313.685689 25.503
count i5 0-master 1000 simple 16 1 309.460537 51.703
count i5 0-master 1000 simple 32 1 305.363597 104.793
count i5 0-master 1000 simple 64 1 295.033000 216.925
count i5 0-master 1000 prepared 1 1 233.561556 4.282
count i5 0-master 1000 prepared 2 1 381.956712 5.236
count i5 0-master 1000 prepared 4 1 632.181610 6.327
count i5 0-master 1000 prepared 8 1 646.969664 12.365
count i5 0-master 1000 prepared 16 1 632.030726 25.315
count i5 0-master 1000 prepared 32 1 620.078258 51.606
count i5 0-master 1000 prepared 64 1 598.721019 106.895
