join epyc 0-master 10 0 simple 1 1 16534.562630 0.060
join epyc 0-master 10 0 simple 2 1 32392.198043 0.062
join epyc 0-master 10 0 simple 4 1 64053.307084 0.062
join epyc 0-master 10 0 simple 8 1 124564.228561 0.064
join epyc 0-master 10 0 simple 16 1 247568.570250 0.065
join epyc 0-master 10 0 simple 32 1 475357.038698 0.067
join epyc 0-master 10 0 simple 48 1 672790.604714 0.071
join epyc 0-master 10 0 simple 64 1 803208.412901 0.080
join epyc 0-master 10 0 simple 96 1 955873.406192 0.100
join epyc 0-master 10 0 simple 128 1 1072231.120893 0.119
join epyc 0-master 10 0 simple 160 1 1198100.732258 0.134
join epyc 0-master 10 0 simple 224 1 1325847.978672 0.169
join epyc 0-master 10 0 simple 288 1 1327190.628832 0.217
join epyc 0-master 10 0 prepared 1 1 62498.370579 0.016
join epyc 0-master 10 0 prepared 2 1 120444.934581 0.017
join epyc 0-master 10 0 prepared 4 1 235754.503769 0.017
join epyc 0-master 10 0 prepared 8 1 460025.757480 0.017
join epyc 0-master 10 0 prepared 16 1 909358.085384 0.018
join epyc 0-master 10 0 prepared 32 1 1786822.400918 0.018
join epyc 0-master 10 0 prepared 48 1 2373818.419688 0.020
join epyc 0-master 10 0 prepared 64 1 2509236.420505 0.026
join epyc 0-master 10 0 prepared 96 1 2693063.829753 0.036
join epyc 0-master 10 0 prepared 128 1 2805543.423836 0.046
join epyc 0-master 10 0 prepared 160 1 3004853.225391 0.053
join epyc 0-master 10 0 prepared 224 1 3223708.731876 0.069
join epyc 0-master 10 0 prepared 288 1 3212879.762365 0.090
join epyc 0-master 10 1 simple 1 1 13801.210063 0.072
join epyc 0-master 10 1 simple 2 1 26947.279280 0.074
join epyc 0-master 10 1 simple 4 1 54118.933501 0.074
join epyc 0-master 10 1 simple 8 1 106681.978172 0.075
join epyc 0-master 10 1 simple 16 1 209725.757569 0.076
join epyc 0-master 10 1 simple 32 1 407312.153021 0.079
join epyc 0-master 10 1 simple 48 1 582126.997513 0.082
join epyc 0-master 10 1 simple 64 1 710391.853169 0.090
join epyc 0-master 10 1 simple 96 1 850471.226319 0.113
join epyc 0-master 10 1 simple 128 1 957261.240603 0.134
join epyc 0-master 10 1 simple 160 1 1077122.010512 0.149
join epyc 0-master 10 1 simple 224 1 1208036.187705 0.185
join epyc 0-master 10 1 simple 288 1 1209234.463626 0.238
join epyc 0-master 10 1 prepared 1 1 62876.847146 0.016
join epyc 0-master 10 1 prepared 2 1 119642.837615 0.017
join epyc 0-master 10 1 prepared 4 1 234674.084610 0.017
join epyc 0-master 10 1 prepared 8 1 454645.291003 0.018
join epyc 0-master 10 1 prepared 16 1 913108.406556 0.018
join epyc 0-master 10 1 prepared 32 1 1789868.636384 0.018
join epyc 0-master 10 1 prepared 48 1 2366506.800777 0.020
join epyc 0-master 10 1 prepared 64 1 2526057.932642 0.025
join epyc 0-master 10 1 prepared 96 1 2708706.852344 0.035
join epyc 0-master 10 1 prepared 128 1 2813166.478233 0.046
join epyc 0-master 10 1 prepared 160 1 3003488.178158 0.053
join epyc 0-master 10 1 prepared 224 1 3207300.120174 0.070
join epyc 0-master 10 1 prepared 288 1 3199101.904264 0.090
join epyc 0-master 10 10 simple 1 1 5337.409176 0.187
join epyc 0-master 10 10 simple 2 1 10311.990937 0.194
join epyc 0-master 10 10 simple 4 1 19987.925186 0.200
join epyc 0-master 10 10 simple 8 1 38846.957011 0.206
join epyc 0-master 10 10 simple 16 1 74426.011999 0.215
join epyc 0-master 10 10 simple 32 1 134452.642492 0.238
join epyc 0-master 10 10 simple 48 1 173128.911368 0.277
join epyc 0-master 10 10 simple 64 1 182389.726101 0.351
join epyc 0-master 10 10 simple 96 1 175241.220853 0.548
join epyc 0-master 10 10 simple 128 1 166919.419010 0.767
join epyc 0-master 10 10 simple 160 1 158941.252542 1.007
join epyc 0-master 10 10 simple 224 1 153492.756070 1.459
join epyc 0-master 10 10 simple 288 1 151109.429109 1.906
join epyc 0-master 10 10 prepared 1 1 29280.198537 0.034
join epyc 0-master 10 10 prepared 2 1 49835.661106 0.040
join epyc 0-master 10 10 prepared 4 1 91086.520361 0.044
join epyc 0-master 10 10 prepared 8 1 169520.986685 0.047
join epyc 0-master 10 10 prepared 16 1 296640.592190 0.054
join epyc 0-master 10 10 prepared 32 1 410580.272784 0.078
join epyc 0-master 10 10 prepared 48 1 417258.213669 0.115
join epyc 0-master 10 10 prepared 64 1 421592.402355 0.152
join epyc 0-master 10 10 prepared 96 1 389605.217780 0.246
join epyc 0-master 10 10 prepared 128 1 364670.077658 0.351
