count rpi5-2 4-lock-partitions 0 simple 1 1 8626.375088 0.116
count rpi5-2 4-lock-partitions 0 simple 2 1 16435.711140 0.122
count rpi5-2 4-lock-partitions 0 simple 4 1 21990.730398 0.182
count rpi5-2 4-lock-partitions 0 simple 8 1 20658.492406 0.387
count rpi5-2 4-lock-partitions 0 prepared 1 1 9601.311539 0.104
count rpi5-2 4-lock-partitions 0 prepared 2 1 19037.426808 0.105
count rpi5-2 4-lock-partitions 0 prepared 4 1 27699.466085 0.144
count rpi5-2 4-lock-partitions 0 prepared 8 1 26161.042047 0.306
count rpi5-2 4-lock-partitions 1 simple 1 1 6608.805998 0.151
count rpi5-2 4-lock-partitions 1 simple 2 1 11872.989735 0.168
count rpi5-2 4-lock-partitions 1 simple 4 1 18123.784611 0.221
count rpi5-2 4-lock-partitions 1 simple 8 1 17278.744497 0.463
count rpi5-2 4-lock-partitions 1 prepared 1 1 8434.474031 0.119
count rpi5-2 4-lock-partitions 1 prepared 2 1 16863.995500 0.119
count rpi5-2 4-lock-partitions 1 prepared 4 1 23904.457393 0.167
count rpi5-2 4-lock-partitions 1 prepared 8 1 22892.741049 0.349
count rpi5-2 4-lock-partitions 10 simple 1 1 4876.808250 0.205
count rpi5-2 4-lock-partitions 10 simple 2 1 8719.982200 0.229
count rpi5-2 4-lock-partitions 10 simple 4 1 13267.622187 0.301
count rpi5-2 4-lock-partitions 10 simple 8 1 12276.352133 0.652
count rpi5-2 4-lock-partitions 10 prepared 1 1 6891.619817 0.145
count rpi5-2 4-lock-partitions 10 prepared 2 1 12894.807591 0.155
count rpi5-2 4-lock-partitions 10 prepared 4 1 19175.329454 0.209
count rpi5-2 4-lock-partitions 10 prepared 8 1 17698.164574 0.452
count rpi5-2 4-lock-partitions 100 simple 1 1 1405.866581 0.711
count rpi5-2 4-lock-partitions 100 simple 2 1 2169.564186 0.922
count rpi5-2 4-lock-partitions 100 simple 4 1 2079.753353 1.923
count rpi5-2 4-lock-partitions 100 simple 8 1 1998.015256 4.004
count rpi5-2 4-lock-partitions 100 prepared 1 1 2396.698271 0.417
count rpi5-2 4-lock-partitions 100 prepared 2 1 4265.979654 0.469
count rpi5-2 4-lock-partitions 100 prepared 4 1 4455.339676 0.898
count rpi5-2 4-lock-partitions 100 prepared 8 1 3769.354835 2.122
count rpi5-2 4-lock-partitions 1000 simple 1 1 77.789587 12.855
count rpi5-2 4-lock-partitions 1000 simple 2 1 118.462548 16.883
count rpi5-2 4-lock-partitions 1000 simple 4 1 159.614751 25.060
count rpi5-2 4-lock-partitions 1000 simple 8 1 160.632788 49.803
count rpi5-2 4-lock-partitions 1000 prepared 1 1 149.311972 6.697
count rpi5-2 4-lock-partitions 1000 prepared 2 1 232.312356 8.609
count rpi5-2 4-lock-partitions 1000 prepared 4 1 304.370486 13.142
count rpi5-2 4-lock-partitions 1000 prepared 8 1 301.566748 26.528
