20240119-1800-glibc 1000 index epyc 0-master 10 0 simple 1 1 17130.235354 0.058
20240119-1800-glibc 1000 index epyc 0-master 10 0 simple 8 1 134417.231833 0.060
20240119-1800-glibc 1000 index epyc 0-master 10 0 simple 16 1 269429.581155 0.059
20240119-1800-glibc 1000 index epyc 0-master 10 0 simple 32 1 539568.137050 0.059
20240119-1800-glibc 1000 index epyc 0-master 10 0 simple 64 1 966951.695120 0.066
20240119-1800-glibc 1000 index epyc 0-master 10 0 simple 96 1 1128950.067403 0.085
20240119-1800-glibc 1000 index epyc 0-master 10 0 simple 160 1 1372781.490869 0.117
20240119-1800-glibc 1000 index epyc 0-master 10 0 simple 224 1 1519091.122230 0.147
20240119-1800-glibc 1000 index epyc 0-master 10 0 prepared 1 1 50209.722782 0.020
20240119-1800-glibc 1000 index epyc 0-master 10 0 prepared 8 1 366900.863962 0.022
20240119-1800-glibc 1000 index epyc 0-master 10 0 prepared 16 1 743899.748483 0.022
20240119-1800-glibc 1000 index epyc 0-master 10 0 prepared 32 1 1475651.968056 0.022
20240119-1800-glibc 1000 index epyc 0-master 10 0 prepared 64 1 2356991.073125 0.027
20240119-1800-glibc 1000 index epyc 0-master 10 0 prepared 96 1 2618918.300860 0.037
20240119-1800-glibc 1000 index epyc 0-master 10 0 prepared 160 1 3020141.718959 0.053
20240119-1800-glibc 1000 index epyc 0-master 10 0 prepared 224 1 3205451.349945 0.070
20240119-1800-glibc 1000 index epyc 0-master 10 1 simple 1 1 16816.954097 0.059
20240119-1800-glibc 1000 index epyc 0-master 10 1 simple 8 1 132331.427043 0.060
20240119-1800-glibc 1000 index epyc 0-master 10 1 simple 16 1 263861.591143 0.061
20240119-1800-glibc 1000 index epyc 0-master 10 1 simple 32 1 527974.007867 0.061
20240119-1800-glibc 1000 index epyc 0-master 10 1 simple 64 1 946613.531515 0.068
20240119-1800-glibc 1000 index epyc 0-master 10 1 simple 96 1 1106601.239327 0.087
20240119-1800-glibc 1000 index epyc 0-master 10 1 simple 160 1 1340802.298255 0.119
20240119-1800-glibc 1000 index epyc 0-master 10 1 simple 224 1 1485988.204919 0.151
20240119-1800-glibc 1000 index epyc 0-master 10 1 prepared 1 1 50397.797160 0.020
20240119-1800-glibc 1000 index epyc 0-master 10 1 prepared 8 1 372131.093097 0.021
