    PID TTY      STAT   TIME COMMAND
      1 ?        Ss     0:07 /sbin/init
      2 ?        S      0:00 [kthreadd]
      3 ?        I<     0:00 [rcu_gp]
      4 ?        I<     0:00 [rcu_par_gp]
      5 ?        I<     0:00 [slub_flushwq]
      6 ?        I<     0:00 [netns]
     10 ?        I<     0:00 [mm_percpu_wq]
     11 ?        I      0:00 [rcu_tasks_kthread]
     12 ?        I      0:00 [rcu_tasks_rude_kthread]
     13 ?        I      0:00 [rcu_tasks_trace_kthread]
     14 ?        S      0:13 [ksoftirqd/0]
     15 ?        I      0:30 [rcu_preempt]
     16 ?        S      0:00 [migration/0]
     17 ?        S      0:00 [cpuhp/0]
     18 ?        S      0:00 [cpuhp/1]
     19 ?        S      0:00 [migration/1]
     20 ?        S      0:15 [ksoftirqd/1]
     23 ?        S      0:00 [cpuhp/2]
     24 ?        S      0:00 [migration/2]
     25 ?        S      0:14 [ksoftirqd/2]
     28 ?        S      0:00 [cpuhp/3]
     29 ?        S      0:00 [migration/3]
     30 ?        S      0:13 [ksoftirqd/3]
     33 ?        S      0:00 [kdevtmpfs]
     34 ?        I<     0:00 [inet_frag_wq]
     36 ?        S      0:00 [kauditd]
     38 ?        S      0:00 [khungtaskd]
     40 ?        S      0:00 [oom_reaper]
     41 ?        I<     0:00 [writeback]
     42 ?        S      0:27 [kcompactd0]
     44 ?        I<     0:00 [kintegrityd]
     45 ?        I<     0:00 [kblockd]
     46 ?        I<     0:00 [blkcg_punt_bio]
     47 ?        S      0:00 [watchdogd]
     51 ?        I<     0:00 [rpciod]
     52 ?        I<     0:00 [xprtiod]
     55 ?        S      0:05 [kswapd0]
     56 ?        I<     0:00 [nfsiod]
     57 ?        I<     0:00 [kthrotld]
     62 ?        S      0:00 [hwrng]
     63 ?        I<     0:00 [iscsi_conn_clea]
     64 ?        I<     0:00 [nvme-wq]
     65 ?        I<     0:00 [nvme-reset-wq]
     66 ?        I<     0:00 [nvme-delete-wq]
     67 ?        I<     0:00 [DWC Notificatio]
     68 ?        I<     0:00 [uas]
     75 ?        I<     0:00 [zswap-shrink]
     76 ?        I<     0:00 [kworker/u9:0-hci0]
     95 ?        S      0:00 [irq/39-aerdrv]
    103 ?        I<     0:00 [sdhci]
    104 ?        S      0:00 [irq/162-mmc1]
    105 ?        I<     0:00 [sdhci]
    106 ?        S      0:00 [irq/163-mmc0]
    107 ?        I<     0:00 [mmc_complete]
    189 ?        S      0:00 [spi10]
    233 ?        S      0:07 [jbd2/mmcblk0p2-8]
    234 ?        I<     0:00 [ext4-rsv-conver]
    248 ?        I<     0:00 [mld]
    249 ?        I<     0:00 [ipv6_addrconf]
    292 ?        Ss     0:02 /lib/systemd/systemd-journald
    312 ?        Ss     0:01 /lib/systemd/systemd-udevd
    384 ?        S      0:00 [v3d_bin]
    385 ?        S      0:00 [v3d_render]
    386 ?        S      0:00 [v3d_tfu]
    387 ?        S      0:00 [v3d_csd]
    388 ?        S      0:00 [v3d_cache_clean]
    412 ?        I<     0:00 [cfg80211]
    428 ?        S      0:00 [irq/171-1000800000.codec]
    438 ?        I<     0:00 [brcmf_wq/mmc1:0]
    441 ?        S      0:01 [brcmf_wdog/mmc1:0001:1]
    563 ?        Ssl    0:02 /lib/systemd/systemd-timesyncd
    565 ?        I<     0:25 [kworker/u9:2-brcmf_wq/mmc1:0001:1]
    645 ?        S      0:00 [irq/175-vc4 hdmi hpd connected]
    646 ?        S      0:00 [irq/176-vc4 hdmi hpd disconnected]
    647 ?        S      0:00 [cec-vc4-hdmi-0]
    648 ?        S      0:00 [irq/177-vc4 hdmi cec rx]
    649 ?        S      0:00 [irq/178-vc4 hdmi cec tx]
    653 ?        S      0:00 [irq/179-vc4 hdmi hpd connected]
    654 ?        S      0:00 [irq/180-vc4 hdmi hpd disconnected]
    655 ?        S      0:00 [cec-vc4-hdmi-1]
    656 ?        S      0:00 [irq/181-vc4 hdmi cec rx]
    657 ?        S      0:00 [irq/182-vc4 hdmi cec tx]
    659 ?        S      0:00 [card1-crtc0]
    660 ?        S      0:00 [card1-crtc1]
    661 ?        S      0:00 [card1-crtc2]
    662 ?        S      0:00 [card1-crtc3]
    665 ?        Ss     0:18 avahi-daemon: running [raspberrypi-2.local]
    666 ?        Ss     0:00 /usr/sbin/cron -f
    667 ?        Ss     0:29 /usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
    671 ?        Ssl    0:00 /usr/lib/polkit-1/polkitd --no-debug
    680 ?        Ss     0:01 /lib/systemd/systemd-logind
    681 ?        Ss     0:03 /usr/sbin/thd --triggers /etc/triggerhappy/triggers.d/ --socket /run/thd.socket --user nobody --deviceglob /dev/input/event*
    693 ?        S      0:00 avahi-daemon: chroot helper
    748 ?        Ssl    1:32 /usr/sbin/NetworkManager --no-daemon
    765 ?        Ss     0:29 /sbin/wpa_supplicant -u -s -O DIR=/run/wpa_supplicant GROUP=netdev
    769 ?        Ssl    0:00 /usr/sbin/ModemManager
    791 ?        Ss     0:00 /usr/libexec/bluetooth/bluetoothd
    793 ?        Ss     0:00 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
    838 tty1     Ss+    0:00 /sbin/agetty -o -p -- \u --noclear - linux
    841 ?        Ss+    0:00 /sbin/agetty -o -p -- \u --keep-baud 115200,57600,38400,9600 - vt220
    878 ?        I<     0:00 [wg-crypt-wg0]
  16323 ?        Ss     0:00 /lib/systemd/systemd --user
  16324 ?        S      0:00 (sd-pam)
  90389 ?        Ss     0:00 SCREEN
  90390 pts/1    Ss     0:00 /bin/bash
 103344 pts/1    S+     0:00 /bin/bash ./run.sh
 128771 ?        I      0:01 [kworker/1:0-events_power_efficient]
 132255 ?        I      0:00 [kworker/2:0-events]
 138264 ?        I      0:00 [kworker/u8:0-events_unbound]
 141758 ?        I      0:00 [kworker/u8:1-events_unbound]
 142678 ?        I<     0:00 [kworker/0:1H-mmc_complete]
 144574 ?        I<     0:00 [kworker/3:2H-kblockd]
 144994 ?        I      0:00 [kworker/0:2-events]
 146020 ?        I<     0:00 [kworker/2:2H]
 146738 ?        I<     0:00 [kworker/1:0H]
 147469 ?        I<     0:00 [kworker/1:2H-kblockd]
 147470 ?        I<     0:00 [kworker/2:0H-kblockd]
 147776 ?        I      0:00 [kworker/3:1-events]
 147854 ?        I      0:00 [kworker/2:2]
 147856 ?        I      0:00 [kworker/1:2-mm_percpu_wq]
 147879 ?        Ss     0:00 /home/debian/builds/pg-5-fastpath/bin/postgres -D data
 147880 ?        Ss     0:00 postgres: checkpointer 
 147881 ?        Ss     0:00 postgres: background writer 
 147883 ?        Ss     0:00 postgres: walwriter 
 147884 ?        Ss     0:00 postgres: autovacuum launcher 
 147885 ?        Ss     0:00 postgres: logical replication launcher 
 148485 ?        I      0:00 [kworker/0:0-events]
 148489 ?        I<     0:00 [kworker/0:2H]
 148550 ?        I<     0:00 [kworker/3:0H]
 148675 ?        I      0:00 [kworker/3:2-mm_percpu_wq]
 149105 ?        I<     0:00 [kworker/0:0H]
 149142 ?        I      0:00 [kworker/0:1-mm_percpu_wq]
 149385 ?        I<     0:00 [kworker/3:1H]
 149395 ?        I      0:00 [kworker/3:0-events]
 149653 ?        I<     0:00 [kworker/1:1H]
 149703 ?        I      0:00 [kworker/1:1]
 149730 pts/1    S+     0:00 /bin/bash ./run-join.sh rpi5-1 5-fastpath 20240112-2233/5-fastpath/1000 1 15 1 2 4 8 0 1 10 100 1000
 149731 pts/1    R+     0:00 ps ax
